word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,ctc_char_log_confidence,face_blendshape_frames,face_blendshape_valid,vision_nearest_frame_fallback,alignment_reliable,nearest_frame_sec
0,This,0,4,0.5803,0.6803,wav2vec2_ctc_forced_alignment,-0.15424,1,10,1,1,False,40,0,240,240,-0.00192,1,False,False,True,0.6
1,is,5,7,0.7804,0.8404,wav2vec2_ctc_forced_alignment,-0.15424,1,6,1,1,False,40,0,240,240,-0.00197,1,False,False,True,0.8
2,Governor,8,16,0.9005,1.2006,wav2vec2_ctc_forced_alignment,-0.15424,1,30,3,3,False,40,0,240,240,-0.0444,3,False,False,True,1.1
3,Steve,17,22,1.2606,1.5608,wav2vec2_ctc_forced_alignment,-0.15424,1,30,3,3,False,40,0,240,240,-0.04882,3,False,False,True,1.4
4,Beshear,23,30,1.6008,2.001,wav2vec2_ctc_forced_alignment,-0.15424,3,40,4,4,False,40,0,240,240,-0.93013,4,False,False,True,1.8
5,About,35,40,2.6213,2.8414,wav2vec2_ctc_forced_alignment,-0.15424,1,22,2,2,False,40,0,240,240,-7e-05,2,False,False,True,2.7
6,Kentucky,41,49,2.9415,3.3817,wav2vec2_ctc_forced_alignment,-0.15424,1,44,4,4,False,40,0,240,240,-0.00218,4,False,False,True,3.2
7,Our,50,53,4.4623,4.5423,wav2vec2_ctc_forced_alignment,-0.15424,1,8,1,1,False,40,0,240,240,-0.00033,1,False,False,True,4.5
8,state,54,59,4.6223,4.9025,wav2vec2_ctc_forced_alignment,-0.15424,1,28,3,3,True,126,28,78,82,-0.00508,3,True,False,True,4.8
9,is,60,62,4.9825,5.0426,wav2vec2_ctc_forced_alignment,-0.15424,1,6,1,1,True,125,25,78,87,-0.0016,1,True,False,True,5.0
10,home,63,67,5.1426,5.4428,wav2vec2_ctc_forced_alignment,-0.15424,1,30,3,3,True,127,27,74,79,-0.03557,3,True,False,True,5.3
11,to,68,70,5.5428,5.6229,wav2vec2_ctc_forced_alignment,-0.15424,1,8,1,1,True,127,26,76,84,-5e-05,1,True,False,True,5.6
12,more,71,75,5.7029,5.883,wav2vec2_ctc_forced_alignment,-0.15424,1,18,1,1,True,127,27,76,83,-0.02719,1,True,False,True,5.8
13,than,76,80,5.923,6.0631,wav2vec2_ctc_forced_alignment,-0.15424,1,14,1,1,True,128,29,71,77,-0.01676,1,True,False,True,6.0
14,1,81,82,6.0631,6.6734,wav2vec2_ctc_forced_alignment,-0.15424,1,61,6,6,True,125,29,72,83,,6,True,False,True,6.4
15,500,83,86,6.6734,7.2837,wav2vec2_ctc_forced_alignment,-0.15424,1,61,6,6,True,127,27,74,83,,6,True,False,True,7.0
16,bioscience,87,97,7.2837,8.0641,wav2vec2_ctc_forced_alignment,-0.15424,3,78,8,8,True,129,31,75,88,-0.40702,8,True,False,True,7.7
17,and,98,101,8.2642,8.3442,wav2vec2_ctc_forced_alignment,-0.15424,1,8,1,1,True,129,29,75,89,-0.00076,1,True,False,True,8.3
18,lifescience,102,113,8.4643,9.0246,wav2vec2_ctc_forced_alignment,-0.15424,3,56,6,6,True,129,30,75,89,-0.06589,6,True,False,True,8.7
19,companies,114,123,9.1046,9.5048,wav2vec2_ctc_forced_alignment,-0.15424,1,40,4,4,True,128,30,75,86,-0.00091,4,True,False,True,9.3
20,and,124,127,10.0651,10.1452,wav2vec2_ctc_forced_alignment,-0.15424,1,8,1,1,True,130,27,74,84,-0.15035,1,True,False,True,10.1
21,more,128,132,10.2252,10.3853,wav2vec2_ctc_forced_alignment,-0.15424,1,16,1,1,True,130,27,74,85,-0.02337,1,True,False,True,10.3
22,than,133,137,10.4053,10.5254,wav2vec2_ctc_forced_alignment,-0.15424,1,12,1,1,True,129,29,75,86,-0.00961,1,True,False,True,10.5
23,100,138,141,10.5254,11.0456,wav2vec2_ctc_forced_alignment,-0.15424,1,52,5,5,True,132,29,71,85,,5,True,False,True,10.8
24,000,142,145,11.0456,11.5659,wav2vec2_ctc_forced_alignment,-0.15424,1,52,5,5,True,132,32,70,83,,5,True,False,True,11.3
25,people,146,152,11.5659,11.866,wav2vec2_ctc_forced_alignment,-0.15424,1,30,3,3,True,131,30,72,85,-0.03397,3,True,False,True,11.7
26,who,153,156,12.0661,12.1662,wav2vec2_ctc_forced_alignment,-0.15424,1,10,1,1,True,128,30,73,86,-0.06966,1,True,False,True,12.1
27,work,157,161,12.2662,12.4063,wav2vec2_ctc_forced_alignment,-0.15424,1,14,2,2,True,127,28,71,86,-0.06808,2,True,False,True,12.3
28,for,162,165,12.4863,12.5664,wav2vec2_ctc_forced_alignment,-0.15424,1,8,1,1,True,126,28,72,87,-0.01836,1,True,False,True,12.5
29,these,166,171,12.6064,12.7665,wav2vec2_ctc_forced_alignment,-0.15424,1,16,1,1,True,125,29,73,85,-0.00607,1,True,False,True,12.7
30,firms,172,177,12.8265,13.2067,wav2vec2_ctc_forced_alignment,-0.15424,1,38,4,4,True,127,31,71,83,-0.03931,4,True,False,True,13.0
31,in,179,181,13.9471,14.0071,wav2vec2_ctc_forced_alignment,-0.15424,1,6,1,1,True,129,29,76,87,-0.08192,1,True,False,True,14.0
32,areas,182,187,14.1872,14.5474,wav2vec2_ctc_forced_alignment,-0.15424,1,36,4,4,True,129,30,74,83,-0.01003,4,True,False,True,14.4
