word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
0,No,0,2,0.5407,0.6209,wav2vec2_ctc_forced_alignment,-0.32485,1,9,1,1,True,211,21,96,96,0.5
1,less,3,7,0.701,0.8812,wav2vec2_ctc_forced_alignment,-0.32485,1,19,2,2,True,210,20,99,99,1.0
2,than,8,12,0.9413,1.0615,wav2vec2_ctc_forced_alignment,-0.32485,1,13,1,1,True,210,20,99,99,1.0
3,eight,13,18,1.3419,1.5021,wav2vec2_ctc_forced_alignment,-0.32485,1,17,1,1,True,213,20,100,100,1.5
4,hundred,19,26,1.5421,1.7424,wav2vec2_ctc_forced_alignment,-0.32485,1,21,1,1,True,213,20,100,100,1.5
5,squire,27,33,1.7825,2.0028,wav2vec2_ctc_forced_alignment,-0.32485,1,23,1,1,True,219,20,96,96,2.0
6,feet,34,38,2.0428,2.2231,wav2vec2_ctc_forced_alignment,-0.32485,1,19,1,1,True,219,20,96,96,2.0
7,and,39,42,2.6036,2.6637,wav2vec2_ctc_forced_alignment,-0.32485,1,7,1,1,True,210,110,122,122,2.5
8,going,43,48,2.6837,2.8039,wav2vec2_ctc_forced_alignment,-0.32485,1,13,2,2,True,210,110,122,122,2.5
9,to,49,51,2.8239,2.884,wav2vec2_ctc_forced_alignment,-0.32485,1,7,1,1,True,208,26,94,94,3.0
10,similar,52,59,2.9841,3.3847,wav2vec2_ctc_forced_alignment,-0.32485,1,41,2,2,True,208,26,94,94,3.0
11,in,60,62,3.625,3.6651,wav2vec2_ctc_forced_alignment,-0.32485,1,6,1,1,True,213,23,96,96,3.5
12,similar,64,71,4.9468,5.3273,wav2vec2_ctc_forced_alignment,-0.32485,1,39,2,2,True,215,24,95,95,5.0
13,with,72,76,5.5877,5.7479,wav2vec2_ctc_forced_alignment,-0.32485,1,17,1,1,True,217,20,100,100,5.5
14,bedrooms,77,85,5.9282,6.2686,wav2vec2_ctc_forced_alignment,-0.32485,1,35,2,2,True,215,20,99,99,6.0
15,and,86,89,6.3087,6.3688,wav2vec2_ctc_forced_alignment,-0.32485,1,7,1,1,True,213,19,100,100,6.5
16,bathrooms,90,99,6.4289,6.8895,wav2vec2_ctc_forced_alignment,-0.32485,1,47,2,2,True,213,19,100,100,6.5
17,as,100,102,6.9696,7.0097,wav2vec2_ctc_forced_alignment,-0.32485,1,5,1,1,True,215,17,100,100,7.0
18,well,103,107,7.0898,7.2901,wav2vec2_ctc_forced_alignment,-0.32485,1,21,2,2,True,215,17,100,100,7.0
19,and,108,111,7.8909,8.0311,wav2vec2_ctc_forced_alignment,-0.32485,1,15,1,1,True,216,18,99,99,8.0
20,hopefully,112,121,8.4116,8.7721,wav2vec2_ctc_forced_alignment,-0.32485,1,37,2,2,True,213,18,102,102,8.5
21,the,122,125,9.1326,9.2327,wav2vec2_ctc_forced_alignment,-0.32485,1,11,1,1,True,214,23,96,96,9.0
22,complexes,126,135,9.413,9.8936,wav2vec2_ctc_forced_alignment,-0.32485,1,49,2,2,True,213,24,99,99,9.5
23,have,136,140,9.9537,10.0739,wav2vec2_ctc_forced_alignment,-0.32485,1,13,1,1,True,217,25,99,99,10.0
24,similar,141,148,10.174,10.5145,wav2vec2_ctc_forced_alignment,-0.32485,1,35,2,2,True,234,20,100,100,10.5
25,amenities,149,158,10.6347,11.1354,wav2vec2_ctc_forced_alignment,-0.32485,1,52,2,2,True,238,20,102,102,11.0
