word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
0,they,0,4,0.02,0.1002,wav2vec2_ctc_forced_alignment,-0.37584,1,9,1,1,True,376,613,101,101,0.0
1,have,5,9,0.1803,0.2804,wav2vec2_ctc_forced_alignment,-0.37584,1,11,2,2,True,376,613,101,101,0.0
2,doubt,10,15,0.3405,0.6009,wav2vec2_ctc_forced_alignment,-0.37584,1,27,1,1,True,739,166,237,237,0.5
3,they,17,21,0.6811,0.7812,wav2vec2_ctc_forced_alignment,-0.37584,1,11,2,2,True,739,166,237,237,0.5
4,have,22,26,0.8614,0.9615,wav2vec2_ctc_forced_alignment,-0.37584,1,11,1,1,True,376,613,101,101,1.0
5,fear,27,31,1.0817,1.3221,wav2vec2_ctc_forced_alignment,-0.37584,1,25,2,2,True,376,613,101,101,1.0
6,they,33,37,1.7227,1.8229,wav2vec2_ctc_forced_alignment,-0.37584,1,11,2,2,True,761,106,231,231,2.0
7,lose,38,42,1.883,2.1033,wav2vec2_ctc_forced_alignment,-0.37584,1,23,1,1,True,761,106,231,231,2.0
8,in,43,45,2.1634,2.2035,wav2vec2_ctc_forced_alignment,-0.37584,1,5,1,1,True,761,106,231,231,2.0
9,a,46,47,2.2636,2.2836,wav2vec2_ctc_forced_alignment,-0.37584,1,3,1,1,True,763,128,250,250,2.5
10,Ferrari,48,55,2.3437,2.7644,wav2vec2_ctc_forced_alignment,-0.37584,1,43,2,2,True,763,128,250,250,2.5
11,race,56,60,2.8445,3.0849,wav2vec2_ctc_forced_alignment,-0.37584,1,25,1,1,True,782,145,236,236,3.0
12,or,62,64,3.145,3.205,wav2vec2_ctc_forced_alignment,-0.37584,1,8,1,1,True,782,145,236,236,3.0
13,they,65,69,3.2651,3.3653,wav2vec2_ctc_forced_alignment,-0.37584,1,11,1,1,True,818,143,244,244,3.5
14,lose,70,74,3.4254,3.6858,wav2vec2_ctc_forced_alignment,-0.37584,1,27,1,1,True,818,143,244,244,3.5
15,in,75,77,3.806,3.8461,wav2vec2_ctc_forced_alignment,-0.37584,1,5,1,1,True,805,148,242,242,4.0
16,a,78,79,4.1065,4.1265,wav2vec2_ctc_forced_alignment,-0.37584,1,3,1,1,True,805,148,242,242,4.0
17,race,80,84,4.5271,4.7875,wav2vec2_ctc_forced_alignment,-0.37584,1,27,2,2,True,730,153,254,254,4.5
18,and,86,89,5.1882,5.2483,wav2vec2_ctc_forced_alignment,-0.37584,1,7,1,1,True,740,157,253,253,5.0
19,then,90,94,5.2883,5.3685,wav2vec2_ctc_forced_alignment,-0.37584,1,9,1,1,True,377,614,101,101,5.5
20,they,95,99,5.4285,5.5287,wav2vec2_ctc_forced_alignment,-0.37584,1,11,1,1,True,377,614,101,101,5.5
21,just,100,104,5.5888,5.749,wav2vec2_ctc_forced_alignment,-0.37584,1,17,1,1,True,377,614,101,101,5.5
22,give,105,109,5.7891,5.9293,wav2vec2_ctc_forced_alignment,-0.37584,1,15,1,1,True,726,189,242,242,6.0
23,up,110,112,6.0896,6.1296,wav2vec2_ctc_forced_alignment,-0.37584,1,5,1,1,True,726,189,242,242,6.0
