word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
0,You,0,3,0.4814,0.5616,wav2vec2_ctc_forced_alignment,-0.58656,1,9,1,1,True,227,80,178,178,0.5
1,know,4,8,0.6017,0.702,wav2vec2_ctc_forced_alignment,-0.58656,1,11,1,1,True,227,80,178,178,0.5
2,that,9,13,0.7421,0.8224,wav2vec2_ctc_forced_alignment,-0.58656,1,9,2,2,True,204,68,197,197,1.0
3,I,14,15,0.8625,0.8825,wav2vec2_ctc_forced_alignment,-0.58656,1,3,1,1,True,204,68,197,197,1.0
4,think,16,21,0.9026,1.063,wav2vec2_ctc_forced_alignment,-0.58656,1,17,1,1,True,204,68,197,197,1.0
5,listening,22,31,1.4843,1.8854,wav2vec2_ctc_forced_alignment,-0.58656,1,42,2,2,True,215,79,190,190,1.5
6,to,32,34,1.9456,2.0057,wav2vec2_ctc_forced_alignment,-0.58656,1,7,1,1,True,213,82,190,190,2.0
7,young,35,40,2.0659,2.2264,wav2vec2_ctc_forced_alignment,-0.58656,1,17,1,1,True,213,82,190,190,2.0
8,people,41,47,2.3066,2.5674,wav2vec2_ctc_forced_alignment,-0.58656,1,27,1,1,True,201,72,192,192,2.5
9,taking,49,55,2.7078,3.0287,wav2vec2_ctc_forced_alignment,-0.58656,1,33,2,2,True,218,94,178,178,3.0
10,in,56,58,3.0889,3.129,wav2vec2_ctc_forced_alignment,-0.58656,1,5,1,1,True,218,94,178,178,3.0
11,what,59,63,3.2293,3.3697,wav2vec2_ctc_forced_alignment,-0.58656,1,15,2,2,True,212,96,184,184,3.5
12,they,64,68,3.4098,3.5301,wav2vec2_ctc_forced_alignment,-0.58656,1,13,1,1,True,212,96,184,184,3.5
13,have,69,73,3.6103,3.7507,wav2vec2_ctc_forced_alignment,-0.58656,1,15,2,2,True,212,96,184,184,3.5
14,to,74,76,3.7909,3.8711,wav2vec2_ctc_forced_alignment,-0.58656,1,9,1,1,True,206,87,186,186,4.0
15,say,77,80,3.9513,4.1318,wav2vec2_ctc_forced_alignment,-0.58656,1,19,1,1,True,206,87,186,186,4.0
16,because,81,88,4.2321,4.4528,wav2vec2_ctc_forced_alignment,-0.58656,1,23,2,2,True,203,62,201,201,4.5
17,what,89,93,4.874,4.9743,wav2vec2_ctc_forced_alignment,-0.58656,1,11,1,1,False,140,0,360,360,5.0
18,we,94,96,5.0144,5.0745,wav2vec2_ctc_forced_alignment,-0.58656,1,7,1,1,False,140,0,360,360,5.0
19,have,97,101,5.0946,5.1949,wav2vec2_ctc_forced_alignment,-0.58656,1,11,1,1,False,140,0,360,360,5.0
20,seen,102,106,5.2551,5.4356,wav2vec2_ctc_forced_alignment,-0.58656,1,19,1,1,False,140,0,360,360,5.5
21,all,107,110,5.576,5.6963,wav2vec2_ctc_forced_alignment,-0.58656,1,13,1,1,False,140,0,360,360,5.5
22,around,111,117,5.7565,5.937,wav2vec2_ctc_forced_alignment,-0.58656,1,19,1,1,False,140,0,360,360,6.0
23,the,118,121,5.9972,6.0574,wav2vec2_ctc_forced_alignment,-0.58656,1,7,1,1,False,140,0,360,360,6.0
24,world,122,127,6.1175,6.3382,wav2vec2_ctc_forced_alignment,-0.58656,1,23,2,2,False,140,0,360,360,6.0
25,is,128,130,6.5187,6.5789,wav2vec2_ctc_forced_alignment,-0.58656,1,7,1,1,True,193,70,184,184,6.5
26,the,131,134,6.619,6.6992,wav2vec2_ctc_forced_alignment,-0.58656,1,9,1,1,True,193,70,184,184,6.5
27,power,135,140,6.7594,7.0602,wav2vec2_ctc_forced_alignment,-0.58656,1,31,1,1,True,214,76,177,177,7.0
28,of,141,143,7.1405,7.1806,wav2vec2_ctc_forced_alignment,-0.58656,1,5,1,1,True,214,76,177,177,7.0
29,youth,144,149,7.2608,7.5617,wav2vec2_ctc_forced_alignment,-0.58656,1,31,1,1,True,218,67,184,184,7.5
