word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
0,He,0,2,0.0803,0.3815,wav2vec2_ctc_forced_alignment,-0.31448,1,31,2,2,True,450,5,472,472,0.0
1,explores,3,11,0.6626,1.0039,wav2vec2_ctc_forced_alignment,-0.31448,1,35,2,2,True,456,17,345,345,1.0
2,why,12,15,1.0441,1.1043,wav2vec2_ctc_forced_alignment,-0.31448,1,7,1,1,True,456,17,345,345,1.0
3,Black,16,21,1.1846,1.3452,wav2vec2_ctc_forced_alignment,-0.31448,1,18,2,2,True,457,1,364,364,1.5
4,and,22,25,1.4055,1.4657,wav2vec2_ctc_forced_alignment,-0.31448,1,7,1,1,True,457,1,364,364,1.5
5,White,26,31,1.4858,1.6263,wav2vec2_ctc_forced_alignment,-0.31448,1,15,1,1,True,457,1,364,364,1.5
6,Americans,32,41,1.6464,2.048,wav2vec2_ctc_forced_alignment,-0.31448,1,41,2,2,True,412,0,411,396,2.0
7,tend,42,46,2.1082,2.2688,wav2vec2_ctc_forced_alignment,-0.31448,1,17,2,2,True,412,0,411,396,2.0
8,to,47,49,2.309,2.3491,wav2vec2_ctc_forced_alignment,-0.31448,1,5,1,1,True,471,28,315,315,2.5
9,have,50,54,2.4094,2.5298,wav2vec2_ctc_forced_alignment,-0.31448,1,13,1,1,True,471,28,315,315,2.5
10,such,55,59,2.5901,2.7306,wav2vec2_ctc_forced_alignment,-0.31448,1,15,1,1,True,471,28,315,315,2.5
11,different,60,69,2.8511,3.1322,wav2vec2_ctc_forced_alignment,-0.31448,1,29,1,1,True,469,32,334,334,3.0
12,outcomes,70,78,3.2326,3.6542,wav2vec2_ctc_forced_alignment,-0.31448,1,43,2,2,True,479,13,328,328,3.5
13,in,79,81,3.7144,3.7546,wav2vec2_ctc_forced_alignment,-0.31448,1,5,2,2,True,479,13,328,328,3.5
14,terms,82,87,3.7948,3.9755,wav2vec2_ctc_forced_alignment,-0.31448,1,20,1,1,True,7,78,607,607,4.0
15,of,88,90,4.0156,4.0558,wav2vec2_ctc_forced_alignment,-0.31448,1,5,1,1,True,7,78,607,607,4.0
16,income,91,97,4.1762,4.4975,wav2vec2_ctc_forced_alignment,-0.31448,1,33,2,2,True,475,9,360,360,4.5
17,education,99,108,4.6581,5.1199,wav2vec2_ctc_forced_alignment,-0.31448,1,47,2,2,True,444,28,334,334,5.0
18,and,110,113,5.2203,5.2805,wav2vec2_ctc_forced_alignment,-0.31448,1,7,2,2,True,541,150,236,236,5.5
19,more,114,118,5.3207,5.8829,wav2vec2_ctc_forced_alignment,-0.31448,1,57,2,2,True,541,150,236,236,5.5
