word_index,word,char_start,char_end,start_sec,end_sec,ctc_alignment,ctc_log_confidence,bert_subtokens,audio_frames,video_frames,vision_appearance_frames,face_detected,bbox_x,bbox_y,bbox_w,bbox_h,nearest_frame_sec
0,This,0,4,0.5803,0.6803,wav2vec2_ctc_forced_alignment,-0.15424,1,11,1,1,False,40,0,240,240,0.5
1,is,5,7,0.7804,0.8404,wav2vec2_ctc_forced_alignment,-0.15424,1,7,1,1,False,40,0,240,240,1.0
2,Governor,8,16,0.9005,1.2006,wav2vec2_ctc_forced_alignment,-0.15424,1,31,1,1,False,40,0,240,240,1.0
3,Steve,17,22,1.2606,1.5608,wav2vec2_ctc_forced_alignment,-0.15424,1,31,1,1,False,40,0,240,240,1.5
4,Beshear,23,30,1.6008,2.001,wav2vec2_ctc_forced_alignment,-0.15424,3,41,2,2,False,40,0,240,240,2.0
5,About,35,40,2.6213,2.8414,wav2vec2_ctc_forced_alignment,-0.15424,1,23,2,2,False,40,0,240,240,2.5
6,Kentucky,41,49,2.9415,3.3817,wav2vec2_ctc_forced_alignment,-0.15424,1,45,2,2,False,40,0,240,240,3.0
7,Our,50,53,4.4623,4.5423,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,False,40,0,240,240,4.5
8,state,54,59,4.6223,4.9025,wav2vec2_ctc_forced_alignment,-0.15424,1,29,2,2,True,117,14,93,93,5.0
9,is,60,62,4.9825,5.0426,wav2vec2_ctc_forced_alignment,-0.15424,1,7,1,1,True,117,14,93,93,5.0
10,home,63,67,5.1426,5.4428,wav2vec2_ctc_forced_alignment,-0.15424,1,31,2,2,True,120,17,88,88,5.5
11,to,68,70,5.5428,5.6229,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,120,17,88,88,5.5
12,more,71,75,5.7029,5.883,wav2vec2_ctc_forced_alignment,-0.15424,1,19,2,2,True,117,15,92,92,6.0
13,than,76,80,5.923,6.0631,wav2vec2_ctc_forced_alignment,-0.15424,1,15,1,1,True,117,15,92,92,6.0
14,1,81,82,6.0631,6.6734,wav2vec2_ctc_forced_alignment,-0.15424,1,62,2,2,True,109,11,99,99,6.5
15,500,83,86,6.6734,7.2837,wav2vec2_ctc_forced_alignment,-0.15424,1,62,3,3,True,118,16,93,93,7.0
16,bioscience,87,97,7.2837,8.0641,wav2vec2_ctc_forced_alignment,-0.15424,3,79,2,2,True,123,23,88,88,7.5
17,and,98,101,8.2642,8.3442,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,121,20,91,91,8.5
18,lifescience,102,113,8.4643,9.0246,wav2vec2_ctc_forced_alignment,-0.15424,3,57,2,2,True,121,20,91,91,8.5
19,companies,114,123,9.1046,9.5048,wav2vec2_ctc_forced_alignment,-0.15424,1,41,2,2,True,120,19,92,92,9.5
20,and,124,127,10.0651,10.1452,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,124,16,93,93,10.0
21,more,128,132,10.2252,10.3853,wav2vec2_ctc_forced_alignment,-0.15424,1,17,2,2,True,132,21,85,85,10.5
22,than,133,137,10.4053,10.5254,wav2vec2_ctc_forced_alignment,-0.15424,1,13,1,1,True,132,21,85,85,10.5
23,100,138,141,10.5254,11.0456,wav2vec2_ctc_forced_alignment,-0.15424,1,53,2,2,True,131,25,85,85,11.0
24,000,142,145,11.0456,11.5659,wav2vec2_ctc_forced_alignment,-0.15424,1,53,2,2,True,125,21,91,91,11.5
25,people,146,152,11.5659,11.866,wav2vec2_ctc_forced_alignment,-0.15424,1,31,2,2,True,125,21,91,91,11.5
26,who,153,156,12.0661,12.1662,wav2vec2_ctc_forced_alignment,-0.15424,1,11,1,1,True,126,21,87,87,12.0
27,work,157,161,12.2662,12.4063,wav2vec2_ctc_forced_alignment,-0.15424,1,15,1,1,True,109,15,99,99,12.5
28,for,162,165,12.4863,12.5664,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,109,15,99,99,12.5
29,these,166,171,12.6064,12.7665,wav2vec2_ctc_forced_alignment,-0.15424,1,17,2,2,True,109,15,99,99,12.5
30,firms,172,177,12.8265,13.2067,wav2vec2_ctc_forced_alignment,-0.15424,1,39,1,1,True,114,21,93,93,13.0
31,in,179,181,13.9471,14.0071,wav2vec2_ctc_forced_alignment,-0.15424,1,7,1,1,True,138,25,79,79,14.0
32,areas,182,187,14.1872,14.5474,wav2vec2_ctc_forced_alignment,-0.15424,1,37,2,2,True,126,22,86,86,14.5
33,from,188,192,14.6474,14.8475,wav2vec2_ctc_forced_alignment,-0.15424,1,21,2,2,True,126,22,86,86,14.5
34,nutrigenomics,193,206,15.1877,16.1082,wav2vec2_ctc_forced_alignment,-0.15424,4,93,3,3,True,111,20,93,93,15.5
35,and,207,210,16.2683,16.3483,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,111,25,91,91,16.5
36,pharmaceuticals,211,226,16.4284,17.2488,wav2vec2_ctc_forced_alignment,-0.15424,1,83,2,2,True,112,19,93,93,17.0
37,to,227,229,17.649,17.749,wav2vec2_ctc_forced_alignment,-0.15424,1,11,1,1,True,113,16,96,96,17.5
38,nanotechnology,230,244,17.789,18.7695,wav2vec2_ctc_forced_alignment,-0.15424,3,99,3,3,True,120,18,92,92,18.5
39,and,245,248,18.8296,18.9096,wav2vec2_ctc_forced_alignment,-0.15424,1,9,1,1,True,111,17,92,92,19.0
40,medical,249,256,18.9496,19.2298,wav2vec2_ctc_forced_alignment,-0.15424,1,29,1,1,True,111,17,92,92,19.0
41,devices,257,264,19.2898,19.7901,wav2vec2_ctc_forced_alignment,-0.15424,1,51,2,2,True,113,23,92,92,19.5
